corp_code,corp_name,ticker,market,is_listed,bizr_no,jurir_no,corp_cls,extracted_at
00124513,부흥,003930,,False,1198101466,1101110038574,E,2026-03-14
00124540,대우건설,047040,KOSPI,True,1048158180,1101112137895,Y,2026-03-14
00124577,엠소닉,008120,,False,1278108140,1115110005136,E,2026-03-14
00124726,빙그레,005180,KOSPI,True,1328100631,1152110000287,Y,2026-03-14
00124780,사조씨푸드,014710,KOSPI,True,1208116542,1101110271596,Y,2026-03-14
00124799,사조산업,007160,KOSPI,True,1108109699,1101110112328,Y,2026-03-14
00124805,푸른저축은행,007330,KOSDAQ,True,1148164092,1101110117211,K,2026-03-14
00125080,AK홀딩스,006840,KOSPI,True,1138110894,1101110029721,Y,2026-03-14
00125150,SGC에너지,005090,KOSPI,True,2148189700,1101110079817,Y,2026-03-14
00125406,삼도물산,002930,,False,1108124064,1101110004864,E,2026-03-14
00125488,삼륭물산,014970,KOSDAQ,True,1288103148,1156110001401,K,2026-03-14
00125521,에스엘,005850,KOSPI,True,5048100078,1701110000034,Y,2026-03-14
00125530,SPC삼립,005610,KOSPI,True,1338122244,1101110090516,Y,2026-03-14
00125576,체시스,033250,KOSPI,True,5158102135,1748110004244,Y,2026-03-14
00125628,삼목강업,158380,,False,1348107644,1101110021628,E,2026-03-14
00125646,삼목에스폼,018310,KOSDAQ,True,1338123898,1101110400377,K,2026-03-14
00125664,삼미금속,012210,KOSDAQ,True,6098102255,1942110000258,K,2026-03-14
00125725,디모아,016670,KOSDAQ,True,1068150113,1101110340979,K,2026-03-14
00125743,현대비앤지스틸,004560,KOSPI,True,1208128432,1101110065395,Y,2026-03-14
00125822,삼보산업,009620,KOSDAQ,True,6098116685,1801110020246,K,2026-03-14
00125929,에스컴,014900,,False,1348104685,1301110008359,E,2026-03-14
00125938,삼보판지,023600,KOSDAQ,True,1308112669,1243110011322,K,2026-03-14
00125965,케이에이치미래물산,111870,,False,1308121004,1243110021149,E,2026-03-14
00125974,삼부토건,001470,KOSPI,True,1048100771,1101110041634,Y,2026-03-14
00126089,DH오토넥스,000300,KOSPI,True,1198101490,1101110085541,Y,2026-03-14
00126186,삼성에스디에스,018260,KOSPI,True,1108128774,1101110398556,Y,2026-03-14
00126201,삼성공조,006660,KOSPI,True,6098102070,1942110000034,Y,2026-03-14
00126229,삼성물산,000830,,False,1048126728,1101110002975,E,2026-03-14
00126256,삼성생명,032830,KOSPI,True,1048126688,1101110005953,Y,2026-03-14
00126292,삼성카드,029780,KOSPI,True,2028145602,1101110346901,Y,2026-03-14
00126308,삼성E&A,028050,KOSPI,True,1208156184,1101110240509,Y,2026-03-14
00126362,삼성SDI,006400,KOSPI,True,1248131282,1101110394174,Y,2026-03-14
00126371,삼성전기,009150,KOSPI,True,1248100979,1301110001626,Y,2026-03-14
00126380,삼성전자,005930,KOSPI,True,1248100998,1301110006246,Y,2026-03-14
00126414,삼성제약,001360,KOSPI,True,2078100726,1101110032568,Y,2026-03-14
00126478,삼성중공업,010140,KOSPI,True,1208152780,1101110168595,Y,2026-03-14
00126487,F&F 홀딩스,007700,KOSPI,True,2148609977,1101110126783,Y,2026-03-14
00126566,한화에어로스페이스,012450,KOSPI,True,6098102992,1942110000480,Y,2026-03-14
00126593,에스에스씨피,071660,,False,1348100433,1341110011928,E,2026-03-14
00126779,삼아알미늄,006110,KOSPI,True,1238101882,1341110002365,Y,2026-03-14
00126788,삼아제약,009300,KOSDAQ,True,1388105823,1341110000765,K,2026-03-14
00126885,에스와이코퍼레이션,008080,,False,6088105939,1901110001898,E,2026-03-14
00126937,삼양홀딩스,000070,KOSPI,True,2088101320,1101110026181,Y,2026-03-14
00126955,삼양식품,003230,KOSPI,True,1028105450,1101110034308,Y,2026-03-14
00127024,삼양엔텍,008720,,False,1308100770,1243110012932,E,2026-03-14
00127042,삼양통상,002170,KOSPI,True,2208130276,1101110033433,Y,2026-03-14
00127158,씨아이테크,004920,KOSPI,True,2108101231,1101110074479,Y,2026-03-14
00127167,삼영무역,002810,KOSPI,True,1058155304,1101110027569,Y,2026-03-14
00127200,삼영전자공업,005680,KOSPI,True,1298100372,1311110000205,Y,2026-03-14
00127255,삼영,003720,KOSPI,True,1138106556,1101110010001,Y,2026-03-14
00127370,삼우이엠씨,026250,,False,2088102557,1101110227557,E,2026-03-14
00127699,유네코,064510,,False,1378107056,1244110001264,E,2026-03-14
00127802,삼익THK,004380,KOSPI,True,5038110869,1701110000935,Y,2026-03-14
00127857,삼익악기,002450,KOSPI,True,1228101045,1201110001818,Y,2026-03-14
00127875,삼익제약,014950,KOSDAQ,True,1228113217,1201110009755,K,2026-03-14
00127909,삼일,032280,KOSDAQ,True,5068100754,1746110001244,K,2026-03-14
00127936,삼일기업공사,002290,KOSDAQ,True,2208128542,1101110012825,K,2026-03-14
00127954,CJ프레시웨이,051500,KOSDAQ,True,6038111270,1801110083442,K,2026-03-14
00128032,삼일제약,000520,KOSPI,True,1148116848,1101110016679,Y,2026-03-14
00128111,포스코엠텍,009520,KOSDAQ,True,5068100055,1746110000866,K,2026-03-14
00128175,원익큐브,014190,KOSDAQ,True,2208105078,1101110425432,K,2026-03-14
00128227,삼정펄프,009770,KOSPI,True,1258100201,1347110000333,Y,2026-03-14
00128315,삼지전자,037460,KOSDAQ,True,1198101883,1101110300303,K,2026-03-14
00128412,삼진제약,005500,KOSPI,True,1058100769,1101110088652,Y,2026-03-14
00128546,삼천당제약,000250,KOSDAQ,True,1248104295,1348110003327,K,2026-03-14
00128555,삼천리,004690,KOSPI,True,1168100755,1101110005929,Y,2026-03-14
00128607,삼천리자전거,024950,KOSDAQ,True,1198107359,1101110250136,K,2026-03-14
00128661,에스에이엠티,031330,KOSDAQ,True,1208105647,1101110707674,K,2026-03-14
00128731,유리이에스,007050,,False,1028103656,1101110089717,E,2026-03-14
00128759,캠브리지코오롱,004620,,False,1238100559,1341110000517,E,2026-03-14
00128926,삼현철강,017480,KOSDAQ,True,6098105081,1901110005551,K,2026-03-14
00128953,프로비타,014420,,False,1308105116,1243110013055,E,2026-03-14
00128971,디엘건설,001880,,False,1028134561,1101110163115,E,2026-03-14
00128980,삼호개발,010960,KOSPI,True,2208114806,1101110190340,Y,2026-03-14
00129013,CJ씨푸드,011150,KOSPI,True,2298112289,1101110215578,Y,2026-03-14
00129235,삼화왕관,004450,KOSPI,True,1388103179,1341110003462,Y,2026-03-14
00129271,삼화전기,009470,KOSPI,True,3158100390,1501110000856,Y,2026-03-14
00129280,삼화전자공업,011230,KOSPI,True,1248102768,1348110000563,Y,2026-03-14
00129350,삼화콘덴서공업,001820,KOSPI,True,1358102429,1345110003696,Y,2026-03-14
00129387,삼화페인트공업,000390,KOSPI,True,1348117477,1101110014433,Y,2026-03-14
00129411,삼환기업,000360,,False,1018100452,1101110020307,E,2026-03-14
00129420,까뮤이앤씨,013700,KOSPI,True,6048116870,1101110243793,Y,2026-03-14
00129509,한익스프레스,014130,KOSPI,True,1308116025,1243110015051,Y,2026-03-14
00129554,갤럭시아에스엠,011420,KOSPI,True,1348102367,1301110008771,Y,2026-03-14
00129615,상보,027580,KOSDAQ,True,1368102854,1243110024177,K,2026-03-14
00129642,상신브레이크,041650,KOSPI,True,5148103617,1741110000527,Y,2026-03-14
00129679,녹십자,006280,KOSPI,True,3038117108,1101110109854,Y,2026-03-14
00129989,코스모신소재,005070,KOSPI,True,1378101917,1201110018251,Y,2026-03-14
00130000,아이텍스필,008030,,False,1278100677,1115110000566,E,2026-03-14
00130037,휴닉스,009790,,False,1378109700,1201110019407,E,2026-03-14
00130046,다함이텍,009280,,False,1198104575,1101110153033,E,2026-03-14
00130091,샘표,007540,KOSPI,True,2178100359,1101110123797,Y,2026-03-14
00130204,폴켐,033190,,False,1238110606,1341110008892,E,2026-03-14
00130383,서부T&D,006730,KOSDAQ,True,1178101927,1101110256788,K,2026-03-14
00130408,서산,079650,KOSDAQ,True,4108100453,2042110000370,K,2026-03-14
00130587,서울전자통신,027040,KOSDAQ,True,1308110787,1243110009781,K,2026-03-14
00130684,서울도시가스,017390,KOSPI,True,1098131605,1101110360399,Y,2026-03-14
00130763,서울반도체,046890,KOSDAQ,True,1128113675,1101110522436,K,2026-03-14
00130772,SBS,034120,KOSPI,True,1168139357,1101110731483,Y,2026-03-14
00130815,서울상호저축은행,016560,,False,2118152510,1101110339427,E,2026-03-14
00130860,에듀패스,031950,,False,2118198189,1101110403256,E,2026-03-14
00130879,서울식품공업,004410,KOSPI,True,1348107983,1101110059702,Y,2026-03-14
00130897,하나은행,002860,,False,2018133990,1101110015671,E,2026-03-14
00130949,카카오엠,016170,,False,1388105876,1341110010706,E,2026-03-14
00131018,서울제약,018680,KOSDAQ,True,1338130405,1301110008721,K,2026-03-14
00131054,유진증권,001200,KOSPI,True,1168134177,1101110007826,Y,2026-03-14
00131197,서원,021050,KOSPI,True,1348101655,1350110029881,Y,2026-03-14
00131328,두함지개발,016140,,False,1148102121,1101110272916,E,2026-03-14
00131434,서통,001150,,False,1078118339,1101110028062,E,2026-03-14
00131504,서한,011370,KOSDAQ,True,5028116195,1701110023002,K,2026-03-14
00131692,서흥,008490,KOSPI,True,1308100576,1243110004252,Y,2026-03-14
00131780,SK네트웍스,001740,KOSPI,True,1248100718,1301110005199,Y,2026-03-14
00131832,SK디스커버리,006120,KOSPI,True,1358101191,1301110005727,Y,2026-03-14
00131850,SK증권,001510,KOSPI,True,1168136307,1101110037112,Y,2026-03-14
00131896,선광,003100,KOSDAQ,True,1218101455,1201110000034,K,2026-03-14
00131939,선도전기,007610,KOSPI,True,1348102431,1301110007989,Y,2026-03-14
00132105,삼양제넥스,003940,,False,2088107718,1101110134463,E,2026-03-14
00132114,선진지주,014300,,False,1268102347,1344110000735,E,2026-03-14
00132202,선진뷰티사이언스,086710,KOSDAQ,True,1348101179,1350110029576,K,2026-03-14
00132211,SUN&L,002820,KOSPI,True,1098133530,1101110027593,Y,2026-03-14
00132318,성광벤드,014620,KOSDAQ,True,6038107330,1801110036425,K,2026-03-14
00132354,쿠쿠홀딩스,192400,KOSPI,True,6218102895,1845110000634,Y,2026-03-14
00132488,신세계톰보이,012580,,False,2148193922,1101110219497,E,2026-03-14
00132628,성문전자,014910,KOSPI,True,1298105116,1311110005114,Y,2026-03-14
00132637,동원시스템즈,014820,KOSPI,True,1238115163,1341110011712,Y,2026-03-14
00132725,SB성보,003080,KOSPI,True,1288100011,1147110000402,Y,2026-03-14
00132804,성신양회,004980,KOSPI,True,1018118194,1101110072928,Y,2026-03-14
00132868,성안머티리얼스,011300,KOSPI,True,5048101534,1701110006868,Y,2026-03-14
00132992,성우하이텍,015750,KOSDAQ,True,6218114445,1801110042612,K,2026-03-14
00133034,성원건설,012090,,False,4188101664,1101110211526,E,2026-03-14
00133089,성원,015200,,False,1308106089,1243110006349,E,2026-03-14
00133238,성지건설,005980,,False,1058113677,1101110098940,E,2026-03-14
00133317,에스티씨라이프,026220,,False,1348100898,1301110028852,E,2026-03-14
00133335,성창기업지주,000180,KOSPI,True,6038108663,1801110001717,Y,2026-03-14
00133511,SG세계물산,004060,KOSPI,True,1198101073,1101110048002,Y,2026-03-14
00133557,PN풍년,024940,KOSDAQ,True,1348108319,1101110155378,K,2026-03-14
00133618,세기상사,002420,KOSPI,True,2018148800,1101110015853,Y,2026-03-14
00133663,세동,053060,KOSDAQ,True,6218109049,1845110001541,K,2026-03-14
00133706,한국제지,027970,KOSPI,True,5148103863,1741110000618,Y,2026-03-14
00133715,대주코레스,008340,,False,1348100961,1101110138168,E,2026-03-14
00133751,세명전기,017510,KOSDAQ,True,6068108323,1801110052091,K,2026-03-14
00133812,세방,004360,KOSPI,True,6178103842,1801110015932,Y,2026-03-14
00133858,세방전지,004490,KOSPI,True,2208100490,1101110202765,Y,2026-03-14
00133876,세보엠이씨,011560,KOSDAQ,True,1188100241,1101110236590,K,2026-03-14
00133928,세신,004230,,False,6218103201,1845110000858,E,2026-03-14
00133991,세아특수강,019440,,False,5068104497,1746110005478,E,2026-03-14
00134051,셀런,013240,,False,5138103235,1701110013966,E,2026-03-14
00134060,씨앤상선,000790,,False,1208160432,1101110385256,E,2026-03-14
00134176,세우글로벌,013000,KOSPI,True,1078107055,1101110227177,Y,2026-03-14
00134316,세원정공,021820,KOSPI,True,5038111081,1701110039207,Y,2026-03-14
00134477,SNT다이내믹스,003570,KOSPI,True,1058132752,1101110042880,Y,2026-03-14
00134510,SJG세종,033530,KOSPI,True,6208100119,1812110000758,Y,2026-03-14
00134565,이스타코,015020,KOSPI,True,1338122225,1243110006042,Y,2026-03-14
00134723,페이퍼코리아,001020,KOSPI,True,4018100013,2111110000042,Y,2026-03-14
00134909,소예,035010,,False,1298102424,1311110002045,E,2026-03-14
00134963,송원산업,004430,KOSPI,True,6108107100,1801110000636,Y,2026-03-14
00135050,팜젠사이언스,004720,KOSPI,True,1248136540,1243110000812,Y,2026-03-14
00135111,수산세보틱스,017550,KOSPI,True,1248131958,1348110002981,Y,2026-03-14
00135467,승일,049830,KOSDAQ,True,1378101955,1201110007204,K,2026-03-14
00135670,신광기업,001580,,False,3128123642,1201110002486,E,2026-03-14
00135777,신대양제지,016590,KOSPI,True,1348102858,1301110008789,Y,2026-03-14
00135795,신도리코,029530,KOSPI,True,2188100328,1101110034960,Y,2026-03-14
00135917,한화손해보험,000370,KOSPI,True,1168146445,1101110006456,Y,2026-03-14
00135962,신라교역,004970,KOSPI,True,2198100919,1101110008254,Y,2026-03-14
00135999,신라섬유,001000,KOSDAQ,True,5028101407,1701110014522,K,2026-03-14
00136004,신라에스지,025870,KOSDAQ,True,2198101029,1101110224727,K,2026-03-14
00136086,무림페이퍼,009200,KOSPI,True,6138100289,1911110000782,Y,2026-03-14
00136095,조은저축은행,031920,,False,2018114182,1101110129612,E,2026-03-14
00136101,메이슨캐피탈,021880,KOSDAQ,True,4028108740,2101110007510,K,2026-03-14
00136165,스페코,013810,KOSDAQ,True,1248106497,1348110001545,K,2026-03-14
00136217,한메엔에스,006150,,False,5138102634,1760110003349,E,2026-03-14
00136226,신성델타테크,065350,KOSDAQ,True,6098107658,1942110003096,K,2026-03-14
00136235,BHK,003990,,False,1018120628,1101110045686,E,2026-03-14
00136271,신성이엔지,011930,KOSPI,True,1348103352,1301110008664,Y,2026-03-14
00136341,신성통상,005390,,False,1048101106,1101110003345,E,2026-03-14
00136378,신세계,004170,KOSPI,True,2018132195,1101110028848,Y,2026-03-14
00136402,신송홀딩스,006880,KOSPI,True,1168104391,1101110038061,Y,2026-03-14
00136448,신신제약,002800,KOSDAQ,True,1188104136,1101110027353,K,2026-03-14
00136457,SH에너지화학,002360,KOSPI,True,4018109407,1341110000210,Y,2026-03-14
00136554,스타맥스,017050,,False,5158103100,1748110001224,E,2026-03-14
00136624,신영와코루,005800,KOSPI,True,1198101559,1101110094964,Y,2026-03-14
00136642,에스유앤피,019590,,False,1168115961,1101110512049,E,2026-03-14
00136721,신영증권,001720,KOSPI,True,1168110802,1101110006612,Y,2026-03-14
00136776,차AI헬스케어,025620,KOSPI,True,1388103204,1341110001672,Y,2026-03-14
00136864,신원,009270,KOSPI,True,1058111908,1101110152770,Y,2026-03-14
00136925,신원종합개발,017000,KOSDAQ,True,1058117479,1101110350712,K,2026-03-14
00136970,신일건업,014350,,False,1208100827,1101110262769,E,2026-03-14
00137012,에스앤더블류,103230,KOSDAQ,True,6038111659,1801110095637,K,2026-03-14
00137058,신일제약,012790,KOSDAQ,True,3038113742,1152110000790,K,2026-03-14
00137207,유니켐,011330,KOSPI,True,1348103920,1301110011807,Y,2026-03-14
00137234,모베이스전자,012860,KOSDAQ,True,1348102523,1301110008961,K,2026-03-14
00137252,사조동아원,008040,KOSPI,True,1368101103,1244110000662,Y,2026-03-14
00137289,이엘씨,041520,KOSDAQ,True,1248132073,1301110004620,K,2026-03-14
00137359,신풍제약,019170,KOSPI,True,1348103819,1301110011815,Y,2026-03-14
00137368,신풍,002870,KOSPI,True,1258105545,1347110002644,Y,2026-03-14
00137702,한솔아트원제지,007190,,False,1248100815,1348110000034,E,2026-03-14
00137809,SHD,001770,KOSPI,True,1348129352,1101110028632,Y,2026-03-14
00137915,에스엠코어,007820,KOSDAQ,True,1138117320,1101110128680,K,2026-03-14
00137997,현대차증권,001500,KOSPI,True,1168134691,1101110019962,Y,2026-03-14
00138057,써니전자,004770,KOSPI,True,1138106968,1101110070881,Y,2026-03-14
00138127,티이씨앤코,008900,,False,2118144214,1101110264343,E,2026-03-14
00138190,GS글로벌,001250,KOSPI,True,2028133028,1101110031479,Y,2026-03-14
00138206,쌍용건설,012650,,False,1208101957,1101110220395,E,2026-03-14
00138224,쌍용씨앤이,003410,,False,2028133033,1101110037823,E,2026-03-14
00138242,KG모빌리티,003620,KOSPI,True,1258114248,1101110035132,Y,2026-03-14
00138260,SIMPAC,009160,KOSPI,True,1228100819,1201110002189,Y,2026-03-14
00138279,S-Oil,010950,KOSPI,True,1168136743,1101110189955,Y,2026-03-14
00138297,STX,011810,KOSPI,True,6098101917,1942110000183,Y,2026-03-14
00138303,아이티센엔텍,010280,KOSDAQ,True,2028132975,1101110307870,K,2026-03-14
00138321,신한투자증권,008670,,False,1168136684,1101110143448,E,2026-03-14
00138367,플레이위드,023770,KOSDAQ,True,3068106027,1601110007660,K,2026-03-14
00138376,쎄라텍,041550,,False,1238121520,1341110029749,E,2026-03-14
00138446,아가방컴퍼니,013990,KOSDAQ,True,2208101830,1101110250855,K,2026-03-14
00138491,동부일렉트로닉스,001830,,False,2188115985,1101110033821,E,2026-03-14
00138516,아남전자,008700,KOSPI,True,1228102613,1201110018300,Y,2026-03-14
00138598,아비코전자,036010,KOSDAQ,True,1298100692,1311110000718,K,2026-03-14
00138695,뉴아세아,013340,,False,1368118827,1101110233439,E,2026-03-14
00138701,아세아,002030,KOSPI,True,2208123120,1101110030710,Y,2026-03-14
00138729,아세아제지,002310,KOSPI,True,2208102052,1101110006274,Y,2026-03-14
00138747,아세아텍,050860,KOSDAQ,True,5148100212,1741110000098,K,2026-03-14
00138792,아시아나항공,020560,KOSPI,True,1048117480,1101110562804,Y,2026-03-14
00139083,아진산업,013310,KOSDAQ,True,5158107635,1701110008913,K,2026-03-14
00139153,에코플라스틱,038110,KOSDAQ,True,5058102351,1712110001253,K,2026-03-14
00139205,안국약품,001540,KOSDAQ,True,1188104188,1101110026420,K,2026-03-14
00139214,삼성화재해상보험,000810,KOSPI,True,2028145617,1101110005078,Y,2026-03-14
00139418,알루코,021570,,False,3038103638,1545110001159,E,2026-03-14
00139454,애경산업,018250,KOSPI,True,1138111573,1101110398275,Y,2026-03-14
00139685,양지사,030960,KOSDAQ,True,1198108488,1101110244965,K,2026-03-14
00139719,와이지-원,019210,KOSDAQ,True,1228116515,1201110038639,K,2026-03-14
00139764,에넥스,011090,KOSPI,True,2208131765,1101110192635,Y,2026-03-14
00139834,LG씨엔에스,064400,KOSPI,True,1168119477,1101110516695,Y,2026-03-14
